,id,medianinterval,mediandensity,medianlikes,likes/post
1880,164558236,20.70625,0.048294597,54.5,1128.490626
1881,165748445,8.81697338,0.113417605,68.5,603.962674
1882,165794167,31.17097222,0.03208113,28,872.7872117
1883,174575752,32.70805556,0.030573508,24,784.9933348
1884,175528266,7.014375,0.142564377,41,287.5893744
1885,210650216,1158.55,0.000863148,40,46341.99465
1886,212915987,62.15833333,0.016087947,29,1802.591717
1887,212946610,3281.4,0.000304748,33,108286.1906
1888,212964409,4424.65,0.000226007,53.5,236718.3317
1889,212976782,42,0.023809524,35,1469.999988
1890,212978066,961.0333333,0.001040547,31,29792.02285
1891,212982392,94.83972222,0.010544105,33,3129.710867
1892,212990307,92.75,0.010781671,25.5,2365.125035
1893,212996622,15.16666667,0.065934066,24.5,371.583333
1894,213000555,9340,0.000107066,47,438981.5628
1895,213008888,254,0.003937008,34,8635.999724
1896,213010424,36.31666667,0.027535567,39,1416.349988
1897,213010672,4568.983333,0.000218867,50.5,230733.7333
1898,213016414,779.2833333,0.00128323,31,24157.78933
1899,213022996,117.2,0.008532423,32,3750.400092
1900,213023601,32.43333333,0.030832477,20,648.6666641
1901,213047241,100.0666667,0.009993338,235,23515.66614
1902,213052215,5.493611111,0.18202963,13,71.41694459
1903,213052326,1674.391667,0.000597232,194.5,325669.0867
1904,213056001,144,0.006944444,34,4896.000313
1905,213077131,188.1016667,0.005316274,50,9405.083335
1906,213080493,48.26208333,0.0207202,47,2268.317873
1907,213086163,9.216666667,0.108499096,17,156.6833331
1908,213098058,2630,0.000380228,40,105200.0379
1909,213105154,2.295665509,0.43560353,12,27.54798612
1910,213115797,47.96666667,0.020847811,33,1582.899998
1911,213133506,654.85,0.001527067,68.5,44857.23285
1912,213169819,40.11666667,0.024927295,50,2005.833365
1913,213171962,12161.35,8.22E-05,47.5,577664.2178
1914,213178112,14.73105903,0.067883782,19.5,287.2556511
1915,213246002,22.10333333,0.045242045,81.5,1801.421664
1916,213421967,9.545277778,0.104763845,70,668.1694434
1917,213446288,29.98333333,0.033351862,14,419.7666685
1918,213449395,789,0.001267427,27,21303.00207
1919,213452736,39.18833333,0.025517799,22,862.143322
1920,213468647,208.9583333,0.004785643,32.5,6791.145934
1921,213468726,162.9994444,0.00613499,16,2607.991211
1922,213472657,1229.275,0.000813488,28,34419.68413
1923,213496441,40.04166667,0.024973985,198,7928.250137
1924,213505955,199505,5.01E-06,32,6384154.528
1925,213529016,6463.316667,0.000154719,64.5,416884.8041
1926,213529210,20.15138889,0.049624371,110,2216.652781
1927,213529936,174.4166667,0.005733397,31,5406.916702
1928,213536906,503.9336111,0.001984388,23.5,11842.4421
1929,213538935,23.41083333,0.042715267,25,585.2708354
1930,213539158,904.25,0.001105889,21.5,19441.37251
1931,213548999,132.725,0.007534376,98,13007.04929
1932,213559350,20.98333333,0.047656871,162.5,3409.791633
1933,213561476,9.895138889,0.101059723,29.5,291.9065986
1934,213592865,168.1,0.00594884,25,4202.499983
1935,213595612,142.2916667,0.007027818,26.5,3770.729407
1936,213607616,2286.483333,0.000437353,123.5,282380.5942
1937,213608590,102.35,0.009770396,17.5,1791.124945
1938,213610973,21.88472222,0.045693977,27,590.8875036
1939,213611962,65.55583333,0.015254173,175,11472.27057
1940,213627277,112.4666667,0.008891523,20,2249.333438
1941,213629641,3.462164352,0.288836664,19,65.78112258
1942,213641310,8.533333333,0.1171875,25,213.3333333
1943,213642501,7.337957176,0.13627771,25,183.4489294
1944,213643303,3040,0.000328947,26,79040.08852
1945,213669063,80.24777778,0.012461404,25.5,2046.318376
1946,213682795,3399,0.000294204,13,44187.02669
1947,213687690,90.62944444,0.011033942,14,1268.81218
1948,213707423,9.128298611,0.10954944,16,146.0527776
1949,213710533,382.450735,0.002614716,45.5,17401.50747
1950,213723899,64.95944444,0.01539422,144,9354.160198
1951,213724524,28.85944444,0.034650702,45,1298.674988
1952,213732463,1699.991667,0.000588238,32.5,55249.74585
1953,213760509,64754,1.54E-05,16,1036061.413
1954,213765862,421.3,0.002373606,42,17694.59632
1955,213961398,3.791666667,0.263736264,37,140.2916665
1956,214035664,19.93083333,0.050173517,40,797.2333293
1957,214072101,43.05,0.023228804,41,1765.049978
1958,214082540,78.77652778,0.012694137,21,1654.307024
1959,214087235,20453.68333,4.89E-05,52,1063592.611
1960,214087622,969,0.001031992,22,21317.99471
1961,214104731,181.2,0.005518764,141.5,25639.79906
1962,214106024,8889.283333,0.000112495,44,391128.4946
1963,214113217,21619.53333,4.63E-05,25,540487.9525
1964,214115766,85.75305556,0.011661392,48,4116.146683
1965,214121019,14.02027778,0.071325263,24,336.4866667
1966,214121317,2012.391667,0.000496921,22,44272.63086
1967,214127632,860.425,0.001162216,86,73996.57207
1968,214130478,9.927164352,0.1007337,73,724.6830008
1969,214132336,80.11666667,0.012481797,27.5,2203.2084
1970,214135857,28.3,0.035335689,36,1018.800001
1971,214148532,132472,7.55E-06,14,1854606.777
1972,214159213,240,0.004166667,31,7439.999405
1973,214186896,847.4166667,0.001180057,45,38133.75117
1974,214187450,141.2833333,0.007077976,21,2966.949874
1975,214195358,2962.55,0.000337547,30,88876.51201
1976,214201980,5747.566667,0.000173987,16,91960.89363
1977,214202285,20.06666667,0.049833887,43,862.8666674
1978,214224925,23.68805556,0.042215369,39.5,935.6781887
1979,214225696,10.40972222,0.096064043,23,239.4236104
1980,214226902,1773.291667,0.000563923,21.5,38125.77249
1981,214229210,25.37760417,0.039404823,21,532.9296873
1982,214229269,16.33333333,0.06122449,60,979.9999967
1983,214240070,3634.6,0.000275133,129,468864.1493
1984,214246473,1528.6,0.000654193,13,19871.81153
1985,214247754,229.65,0.004354452,81.5,18716.47684
1986,214251066,114.5333333,0.008731083,46,5268.533125
1987,214255519,3.421111111,0.292302696,21,71.84333325
1988,214263072,4469.333333,0.000223747,24,107264.008
1989,214266141,268,0.003731343,16,4288.000326
1990,214304564,94.25,0.01061008,40,3769.999849
1991,214304930,18.40055556,0.054346185,14.5,266.8080565
1992,214337168,2869.675,0.000348472,19,54523.7494
1993,214356243,26.41138889,0.037862454,23,607.4619463
1994,214356338,45.15,0.022148394,25.5,1151.325013
1995,214387174,233.6666667,0.004279601,33,7710.999226
1996,214389489,169.4,0.005903188,23.5,3980.899812
1997,214394420,180.775081,0.005531736,15,2711.626151
1998,214425952,469.8666667,0.002128263,17,7987.734599
1999,214707063,123.4916667,0.008097712,52,6421.566981
2000,214756511,637.5,0.001568627,39,24862.50715
2001,214760243,117.1855556,0.008533475,114,13359.15322
2002,214762193,912.4666667,0.00109593,17,15511.93963
2003,214763809,41.55,0.024067389,42,1745.099977
2004,214769832,76.16194444,0.013129917,32,2437.1822
2005,214771202,156.0833333,0.006406834,36,5618.999962
2006,214774311,8138.9,0.000122867,51,415082.9759
2007,214777325,2026.35,0.000493498,22,44579.71461
2008,214790334,1693.525,0.000590484,50,84676.29944
2009,214805333,26.09277778,0.038324781,17,443.5772249
2010,214806401,446,0.002242152,59,26314.00547
2011,214818460,27102,3.69E-05,13,352326.4386
2012,214834095,46.88861111,0.021327141,23,1078.438033
2013,214850061,27.28333333,0.036652413,22,600.2333325
2014,214851538,290.4666667,0.003442736,30,8713.999563
2015,214860304,8049,0.000124239,14,112686.0326
2016,214870737,192.5615278,0.005193145,23.5,4525.196196
2017,214881949,27.375,0.03652968,18,492.7500049
2018,214890661,4655,0.000214823,66,307229.6728
2019,214891046,5.616666667,0.178041543,12,67.40000001
2020,214902250,62.68333333,0.015953204,46,2883.433322
2021,214916615,77.85,0.012845215,32,2491.200031
2022,214921143,151.4,0.00660502,15,2270.999936
2023,214923680,39.86611111,0.025083962,32,1275.715535
2024,214936330,401.1116667,0.002493071,47,18852.2509
2025,214971492,23,0.043478261,5,114.9999997
2026,215011467,51.98333333,0.019236935,33,1715.449992
2027,215017245,176,0.005681818,18,3168.000101
2028,215033184,5122.166667,0.00019523,29.5,151103.8263
2029,215039101,78.13333333,0.012798635,14.5,1132.933317
2030,215042448,78.12694444,0.012799681,53,4140.728195
2031,215047973,64.28944444,0.015554653,29.5,1896.538611
2032,215083085,53.01833333,0.0188614,23,1219.421676
2033,215089361,460.4333333,0.002171867,49,22561.23418
2034,215112923,17.87944444,0.055930149,86,1537.632235
2035,215136650,46.93708333,0.021305116,56,2628.476653
2036,215388980,11.99166667,0.083391244,41,491.6583329
2037,215429624,72.57402778,0.013779034,31.5,2286.081884
2038,215442184,941.5833333,0.001062041,18,16948.49822
2039,215457638,635.6333333,0.001573234,27,17162.10049
2040,215460039,25.18190972,0.039711047,73.5,1850.870364
2041,215496632,568,0.001760563,65,36920.00797
2042,215547992,4.799646991,0.208348656,8,38.39717593
2043,215577208,56.41666667,0.017725258,24.5,1382.208372
2044,215578729,29.63333333,0.033745782,18,533.3999965
2045,215596241,112.0583333,0.008923924,42.5,4762.478927
2046,215599681,28.25375,0.035393532,22.5,635.709372
2047,215604341,106.975,0.009347978,19.5,2086.012611
2048,215604613,869.8,0.00114969,47.5,41315.48504
2049,215610969,149.9166667,0.006670372,8.5,1274.291749
2050,215620098,1959.883333,0.000510234,21,41157.58652
2051,215628063,1412.216667,0.000708107,43,60725.28587
2052,215634585,83.23333333,0.012014417,20,1664.666708
2053,215640747,4.870972222,0.205297824,49,238.6776394
2054,215642470,71.37916667,0.01400969,17,1213.445836
2055,215643514,2.071157407,0.482821825,25,51.77893522
2056,215648138,4709.575,0.000212333,24.5,115384.7965
2057,215676635,132270.5,7.56E-06,40.5,5356958.623
2058,215687943,6.361527778,0.157194944,27.5,174.9420134
2059,215696328,163.65,0.006110602,91.5,14973.97474
2060,215697920,456.6241667,0.002189985,8,3652.993057
2061,215760414,13518,7.40E-05,20,270360.1468
2062,215762430,19.73430556,0.050673179,21,414.4204176
2063,215783573,2.854594907,0.350312402,32,91.34703715
2064,215784971,770.7333333,0.001297466,64,49326.91878
2065,215815065,49.85402778,0.02005856,36.5,1819.672
2066,215816327,213.7666667,0.004677998,57,12184.69952
2067,216125512,146,0.006849315,36,5256.000053
2068,216167407,1262134,7.92E-07,15,18932007.59
2069,216248548,12.29944444,0.081304485,28,344.3844457
2070,216251333,94784.5,1.06E-05,64,6066235.711
2071,216295353,11.91530093,0.083925702,53,631.5109524
2072,216307441,770.4166667,0.001297999,8.5,6548.541255
2073,216319849,33.91902778,0.029481977,12.5,423.9878486
2074,216327077,1172.783333,0.000852672,48.5,56880.01952
2075,216344608,12.45983796,0.080257866,19,236.73692
2076,216382516,2815.5,0.000355177,18,50678.95725
2077,216401670,6954.466667,0.000143792,27,187771.2251
2078,216408867,1349.883333,0.000740805,16,21598.12636
2079,216409160,15171.59167,6.59E-05,21.5,326189.0349
2080,216432578,67.11611111,0.014899552,30,2013.483358
2081,216477239,55.69472222,0.017955023,85,4734.051301
2082,216851666,46.39708333,0.021553079,20.5,951.140206
2083,216858006,40.25652778,0.024840692,25,1006.413187
2084,216880849,27.11027778,0.03688638,40,1084.411102
2085,216896733,14.61689815,0.068413968,8.5,124.243634
2086,216905504,206.5804167,0.00484073,44,9089.538148
2087,216907127,7.837222222,0.127596229,5,39.18611106
2088,216934701,8.350578704,0.11975218,40,334.0231468
2089,216940846,731.625,0.00136682,29,21217.13174
2090,216951685,199.85,0.005003753,54,10791.8996
2091,216967085,58.35666667,0.017136003,80,4668.533263
2092,216982749,24.79333333,0.040333423,137,3396.686664
2093,216987044,39.22416667,0.025494487,55,2157.329151
2094,216987320,642.0408333,0.001557533,40,25681.63885
2095,217021555,19.67083333,0.050836687,30.5,599.9604183
2096,217025879,3164.875,0.000315968,18,56967.79421
2097,217026782,72.05833333,0.013877645,26,1873.516724
2098,217325090,5.957390046,0.167858742,53,315.7416728
2099,217327587,86.34,0.011582117,79.5,6864.030125
2100,217340540,6190.183333,0.000161546,26,160944.8702
2101,217367966,20.65859954,0.048405992,31,640.4165831
2102,217385480,8.45150463,0.118322127,120,1014.180551
2103,217400307,770.8583333,0.001297255,17,13104.59393
2104,217425365,142.3666667,0.007024116,28,3986.266742
2105,217446745,18964.38333,5.27E-05,32,606860.5586
2106,217453726,24.645,0.040576182,46,1133.669994
2107,217477626,1372.383333,0.000728659,25,34309.60161
2108,217485137,974.55,0.001026115,63,61396.62708
2109,217504388,470.5833333,0.002125022,31,14588.08426
2110,217508791,41.34444444,0.024187046,20,826.8889057
2111,217796927,257.2333333,0.003887521,16.5,4244.350063
2112,217820677,18.50027778,0.054053242,19,351.5052807
2113,217851248,53264,1.88E-05,30,1597920.573
2114,217859780,2784.808333,0.000359091,34.5,96075.92504
2115,217898855,18.15435764,0.055083194,25.5,462.936118
2116,217903191,288.2666667,0.00346901,41,11818.93393
2117,217903797,118.0847222,0.008468496,49,5786.151402
2118,217907391,773.8,0.001292324,83,64225.38001
2119,217930731,4424.858333,0.000225996,55.5,245579.5678
2120,217936541,917.175,0.001090304,86,78877.08382
2121,217941891,12.44416667,0.080358937,174,2165.284989
2122,217998984,625.1,0.001599744,43,26879.30069
2123,218321198,14.31630208,0.06985044,27.5,393.6983074
2124,218379520,296.2666667,0.003375338,82,24293.86331
2125,218379900,29499,3.39E-05,19.5,575229.7232
2126,218436586,4673.25,0.000213984,16,74771.94557
2127,218467621,47.03333333,0.021261517,91,4280.033264
2128,218503001,79.25569444,0.01261739,57.5,4557.202401
2129,218508778,231.5,0.004319654,15,3472.500344
2130,218509799,69.27319444,0.014435598,26.5,1835.739676
2131,218533610,353.2166667,0.002831123,32,11302.93527
2132,218597099,151.4908333,0.006601059,31.5,4771.96159
2133,218605126,393.3166667,0.002542481,16,6293.06571
2134,218616164,1468.441667,0.000680994,18,26431.95094
2135,218650519,13.53333333,0.073891626,19.5,263.8999986
2136,218930707,1574.3,0.000635203,141.5,222763.4315
2137,218954386,7450.208333,0.000134224,12.5,93127.90559
2138,218954997,62.27305556,0.01605831,23.5,1463.416761
2139,218968602,12.11957176,0.082511166,29,351.467582
2140,218988950,45269,2.21E-05,19,860109.913
2141,218997284,2172.5,0.000460299,38,82555.03488
2142,219009427,5583.75,0.000179091,19,106091.3167
2143,219030087,1497.516667,0.000667772,20,29950.34233
2144,219051609,162.7041667,0.006146124,96,15619.60026
2145,219058111,80.36666667,0.01244297,37,2973.5666
2146,219074926,143177,6.98E-06,53.5,7659971.708
2147,219092697,435.25,0.00229753,19.5,8487.375573
2148,219100264,354.8166667,0.002818357,138,48964.69823
2149,219101525,5.518240741,0.181217175,16,88.29185203
2150,219105029,5.337685185,0.18734713,29,154.7928703
2151,219116030,19.68166667,0.050808705,30,590.4500026
2152,219116721,46.43583333,0.021535093,164,7615.476748
2153,219124892,38.29194444,0.026115153,25.5,976.4445952
2154,219137929,3390.133333,0.000294974,13,44071.68089
2155,219145446,1155.883333,0.000865139,5,5779.418105
2156,219193587,66.53444444,0.015029809,5,332.6722249
2157,219238694,10430.13333,9.59E-05,91,949141.6526
2158,219625500,92.76666667,0.010779734,31,2875.766693
2159,219634261,710.6583333,0.001407146,28,19898.43271
2160,219674600,9.289305556,0.107650674,16,148.6288883
2161,219757990,10075.5,9.93E-05,21,211585.4095
2162,219761432,2769.316667,0.0003611,35,96926.05926
2163,219774478,49.97861111,0.020008559,17,849.6363981
2164,219784520,934.4833333,0.00107011,31,28968.9845
2165,219821837,29.67027778,0.033703763,22,652.7461043
2166,219885709,907.3333333,0.001102131,36,32663.99366
2167,219888420,1100.733333,0.000908485,31,34122.74281
2168,219916372,8.965555556,0.111537985,15.5,138.966111
2169,219918052,1214.75,0.000823215,26.5,32190.86144
2170,219920548,1148.216667,0.000870916,34,39039.35626
2171,219937667,1459.516667,0.000685158,21,30649.8647
2172,220048688,2.712853009,0.368615622,18,48.8313542
2173,220067043,2907.183333,0.000343976,38,110472.8237
2174,220346689,287.0166667,0.003484118,30,8610.500563
2175,220409334,772.8333333,0.00129394,24,18548.00068
2176,220425248,867.3583333,0.001152926,33.5,29056.50493
2177,220430617,43.27527778,0.023107882,38,1644.460535
2178,220477460,90.83416667,0.011009073,32,2906.693416
2179,220504597,186.2169444,0.005370081,12,2234.603165
2180,220540928,4.024444444,0.248481502,17.5,70.42777776
2181,220564313,39.18763889,0.025518251,72.5,2841.103804
2182,220862981,1273.133333,0.000785464,49,62383.50835
2183,220900322,84.99763889,0.011765033,33,2804.922009
2184,220958583,109.8,0.009107468,45,4941.000067
2185,220961143,60.85833333,0.016431603,25,1521.458375
2186,221058659,41.62833333,0.0240221,27,1123.965016
2187,221064018,332.2833333,0.00300948,25,8307.082951
2188,221070320,826.7666667,0.001209531,28,23149.46868
2189,221403676,23.98791667,0.041687655,74,1775.105844
2190,221410450,168.7,0.005927682,67,11302.90053
2191,221434430,362.775,0.00275653,35,12697.12283
2192,221466524,1041.233333,0.0009604,27,28113.28613
2193,221468283,13.37972222,0.074739967,33,441.5308345
2194,221497613,12947.96667,7.72E-05,17,220115.4441
2195,221529221,124.6833333,0.008020318,51,6358.85011
2196,221564506,8.964444444,0.11155181,38,340.6488877
2197,221577153,154.7333333,0.006462732,33,5106.199669
2198,221581721,69.21638889,0.014447445,26.5,1834.234358
2199,221589413,539.3666667,0.001854026,43.5,23462.45414
2200,221617129,45.23333333,0.02210759,25,1130.833347
2201,221618721,1387.55,0.000720695,42,58277.07976
2202,221664096,12.19314815,0.082013274,45,548.6916667
2203,221691011,1623.191667,0.00061607,22,35710.22773
2204,221858361,80.99319444,0.012346716,13.5,1093.408158
2205,221921418,78.67305556,0.012710832,67,5271.094764
2206,221944783,298.6194444,0.003348744,36.5,10899.60893
2207,221969173,1447.85,0.000690679,23,33300.56365
2208,221989689,124.6344444,0.008023464,48,5982.453464
2209,222052001,17.7,0.056497175,21,371.7000009
2210,222059843,2020.216667,0.000494996,24,48485.24028
2211,222065076,1793.875,0.000557452,25,44846.91059
2212,222070784,312.3333333,0.003201708,22.5,7027.499072
2213,222094248,0,#DIV/0!,5,#DIV/0!
2214,222103456,1352.016667,0.000739636,42,56784.68868
2215,222155621,6483.758333,0.000154232,36,233414.5962
2216,222486416,48.75833333,0.020509315,62,3023.016615
2217,222528941,135,0.007407407,5,675.0000371
2218,222584597,5823.908333,0.000171706,40,232956.3323
2219,222594963,321.0666667,0.003114618,16,5137.066568
2220,222598127,18.79944444,0.053193061,38,714.3788924
2221,222617507,2431,0.000411353,20,48620.04167
2222,222630320,60.06263889,0.016649285,20,1201.252787
2223,222630804,22.01972222,0.045413834,21,462.4141622
2224,222654577,205.9,0.004856727,24,4941.599559
2225,222694462,99293,1.01E-05,23,2283739.773
2226,222700864,42.22666667,0.023681718,27,1140.119986
2227,222727806,1157.325,0.000864062,22,25461.13589
2228,222970624,116503,8.58E-06,17,1980550.989
2229,222971704,53.79166667,0.01859024,35,1882.708346
2230,223018761,645.1327778,0.001550069,32,20644.24229
2231,223074368,222.5666667,0.004493036,145,32272.16519
2232,223076813,10.82180556,0.092406022,40,432.8722212
2233,223078074,2012.658333,0.000496855,26.5,53335.48017
2234,223081485,113.3941667,0.008818796,23,2608.065772
2235,223088247,18.86666667,0.053003534,56,1056.533325
